"Freq. I(V1)"
"1.90000000000000e+03   (-2.27643622490179e+02dB,-8.61043364287547e+01°)"
"1.95000000000000e+03   (-2.33487558341352e+02dB,-9.63968171812455e+01°)"
"2.00000000000000e+03   (-2.57174507785467e+02dB,-1.75874293664651e+02°)"
"2.05000000000000e+03   (-2.33541589820422e+02dB,9.81008543999510e+01°)"
"2.10000000000000e+03   (-2.27671273403219e+02dB,8.77531780722893e+01°)"
"2.15000000000000e+03   (-2.24214397837724e+02dB,8.12735146662260e+01°)"
"2.20000000000000e+03   (-2.18215128048950e+02dB,5.28101242208812e+01°)"
"2.25000000000000e+03   (-2.19934809693412e+02dB,7.06536366397716e+01°)"
"2.30000000000000e+03   (-2.18450925817819e+02dB,6.57525599692342e+01°)"
"2.35000000000000e+03   (-2.17230441608102e+02dB,6.09612380212484e+01°)"
"2.40000000000000e+03   (-2.16207769885295e+02dB,5.62289066754246e+01°)"
"2.45000000000000e+03   (-2.15341383089917e+02dB,5.15629776510814e+01°)"
"2.50000000000000e+03   (-2.14602485858341e+02dB,4.69181264309371e+01°)"
"2.55000000000000e+03   (-2.13971079301577e+02dB,4.22944568038670e+01°)"
"2.60000000000000e+03   (-2.14884869341594e+02dB,3.41941895605116e+01°)"
"2.65000000000000e+03   (-2.12976701627412e+02dB,3.31006649515672e+01°)"
"2.70000000000000e+03   (-2.12594091593486e+02dB,2.85110879808489e+01°)"
"2.75000000000000e+03   (-2.12279107077719e+02dB,2.39258106851910e+01°)"
"2.80000000000000e+03   (-2.12026478949028e+02dB,1.93449947281147e+01°)"
"2.85000000000000e+03   (-2.11833956263854e+02dB,1.47410670358280e+01°)"
"2.90000000000000e+03   (-2.11697402566541e+02dB,1.01083645841387e+01°)"
"2.95000000000000e+03   (-2.11614557079102e+02dB,5.32603702867842e+00°)"
"3.00000000000000e+03   (-1.86014191161759e+02dB,-1.75855914690194e+02°)"
"3.05000000000000e+03   (-2.11620771760361e+02dB,-2.87222889071757e+00°)"
"3.10000000000000e+03   (-2.11699810389556e+02dB,-7.65479965961354e+00°)"
"3.15000000000000e+03   (-2.11834770388298e+02dB,-1.22875377977223e+01°)"
"3.20000000000000e+03   (-2.12026255419017e+02dB,-1.68917924984133e+01°)"
"3.25000000000000e+03   (-2.12278002989803e+02dB,-2.14722665602592e+01°)"
"3.30000000000000e+03   (-2.12592199407366e+02dB,-2.60575176532595e+01°)"
"3.35000000000000e+03   (-2.12974031902560e+02dB,-3.06470620248544e+01°)"
"3.40000000000000e+03   (-2.14895711518935e+02dB,-3.20087548885309e+01°)"
"3.45000000000000e+03   (-2.13966791452389e+02dB,-3.98406429574212e+01°)"
"3.50000000000000e+03   (-2.14597246664752e+02dB,-4.44641937897878e+01°)"
"3.55000000000000e+03   (-2.15335059884582e+02dB,-4.91088591736481e+01°)"
"3.60000000000000e+03   (-2.16200132852767e+02dB,-5.37746412684084e+01°)"
"3.65000000000000e+03   (-2.17221261748036e+02dB,-5.85064193492242e+01°)"
"3.70000000000000e+03   (-2.18439726263934e+02dB,-6.32970774954452e+01°)"
"3.75000000000000e+03   (-2.19920878363061e+02dB,-6.81970979474495e+01°)"
"3.80000000000000e+03   (-2.18260379082531e+02dB,-4.98430212760765e+01°)"
"3.85000000000000e+03   (-2.24189877118486e+02dB,-7.88089294824889e+01°)"
"3.90000000000000e+03   (-2.27634051567388e+02dB,-8.52743728285351e+01°)"
"3.95000000000000e+03   (-2.33468527147846e+02dB,-9.55470823596533e+01°)"
"4.00000000000000e+03   (-2.57143740405601e+02dB,-1.72504201348407e+02°)"
"4.05000000000000e+03   (-2.33561790188618e+02dB,9.89505112762978e+01°)"
"4.10000000000000e+03   (-2.27681885614972e+02dB,8.85826337948381e+01°)"
"4.15000000000000e+03   (-2.24221638991468e+02dB,8.20991006144174e+01°)"
"4.20000000000000e+03   (-2.18200297948498e+02dB,5.38037299974002e+01°)"
"4.25000000000000e+03   (-2.19939265493147e+02dB,7.14768651874659e+01°)"
"4.30000000000000e+03   (-2.18454677314753e+02dB,6.65754352528307e+01°)"
"4.35000000000000e+03   (-2.17233679200743e+02dB,6.17838609726120e+01°)"
"4.40000000000000e+03   (-2.16210624736575e+02dB,5.70513027753285e+01°)"
"4.45000000000000e+03   (-2.15343914183651e+02dB,5.23852699875424e+01°)"
"4.50000000000000e+03   (-2.14604760594458e+02dB,4.77403022062182e+01°)"
"4.55000000000000e+03   (-2.13973138280419e+02dB,4.31165378575173e+01°)"
"4.60000000000000e+03   (-2.14881903642114e+02dB,3.49278927997250e+01°)"
"4.65000000000000e+03   (-2.12978435280253e+02dB,3.39225676495933e+01°)"
